Date,Price
2014-06-20,1844.75
2014-06-23,1856.75
2014-06-24,1856.75
2014-06-25,1866.25
2014-06-26,1856.75
2014-06-27,1849.75
2014-06-30,1850.25
2014-07-01,1837.25
2014-07-02,1861.5
2014-07-03,1889.5
2014-07-04,1892.75
2014-07-07,1893.5
2014-07-08,1910.25
2014-07-09,1923.75
2014-07-10,1885.25
2014-07-11,1906.25
2014-07-14,1922.75
2014-07-15,1927.75
2014-07-16,1962.25
2014-07-17,1967.25
2014-07-18,1958.25
2014-07-21,1987.5
2014-07-22,2020.25
2014-07-23,2010.5
2014-07-24,2013.25
2014-07-25,2008.25
2014-07-28,1987.25
2014-07-29,1973.75
2014-07-30,1982.25
2014-07-31,2016.25
2014-08-01,1964.25
2014-08-04,1978.5
2014-08-05,2001.75
2014-08-06,1983.0
2014-08-07,2014.25
2014-08-08,2017.25
2014-08-11,2031.0
2014-08-12,2039.75
2014-08-13,2025.75
2014-08-14,2004.75
2014-08-15,1979.5
2014-08-18,1994.5
2014-08-19,2027.75
2014-08-20,2036.75
2014-08-21,2058.25
2014-08-22,2058.25
2014-08-25,2081.75
2014-08-26,2081.75
2014-08-27,2082.25
2014-08-28,2107.75
2014-08-29,2113.75
2014-09-01,2081.75
2014-09-02,2082.75
2014-09-03,2077.5
2014-09-04,2085.25
2014-09-05,2074.5
2014-09-08,2081.0
2014-09-09,2044.75
2014-09-10,2011.75
2014-09-11,2001.75
2014-09-12,2008.25
2014-09-15,1958.0
2014-09-16,1969.25
2014-09-17,1966.25
2014-09-18,1949.75
2014-09-19,1949.0
2014-09-22,1924.75
2014-09-23,1924.75
2014-09-24,1922.25
2014-09-25,1926.75
2014-09-26,1924.25
2014-09-29,1913.5
2014-09-30,1934.5
2014-10-01,1898.25
2014-10-02,1869.25
2014-10-03,1882.75
2014-10-06,1897.75
2014-10-07,1885.75
2014-10-08,1920.25
2014-10-09,1923.5
2014-10-10,1891.25
2014-10-13,1903.25
2014-10-14,1908.75
2014-10-15,1912.25
2014-10-16,1872.75
2014-10-17,1929.25
2014-10-20,1954.25
2014-10-21,1971.5
2014-10-22,1979.75
2014-10-23,1984.25
2014-10-24,1950.25
2014-10-27,1963.25
2014-10-28,1990.25
2014-10-29,2011.75
2014-10-30,2015.25
2014-10-31,2056.75
2014-11-03,2055.75
2014-11-04,2050.25
2014-11-05,2037.5
2014-11-06,2052.25
2014-11-07,2076.75
2014-11-10,2040.75
2014-11-11,2017.5
2014-11-12,2061.75
2014-11-13,2064.5
2014-11-14,2020.25
2014-11-17,2049.25
2014-11-18,2015.25
2014-11-19,2024.75
2014-11-20,2016.75
2014-11-21,2077.0
2014-11-24,2059.75
2014-11-25,2083.5
2014-11-26,2098.75
2014-11-27,2098.75
2014-11-28,2071.25
2014-12-01,2020.75
2014-12-02,2014.75
2014-12-03,1966.5
2014-12-04,1974.75
2014-12-05,2001.75
2014-12-08,1959.75
2014-12-09,1944.75
2014-12-10,1949.75
2014-12-11,1935.25
2014-12-12,1917.75
2014-12-15,1916.25
2014-12-16,1874.75
2014-12-17,1863.25
2014-12-18,1888.25
2014-12-19,1887.75
2014-12-22,1877.5
2014-12-23,1851.75
2014-12-24,1833.5
2014-12-25,1827.25
2014-12-26,1827.25
2014-12-29,1827.25
2014-12-30,1834.0
2014-12-31,1831.25
2015-01-01,1821.25
2015-01-02,1821.25
2015-01-05,1792.75
2015-01-06,1772.25
2015-01-07,1761.75
2015-01-08,1776.25
2015-01-09,1797.75
2015-01-12,1778.5
2015-01-13,1766.25
2015-01-14,1767.25
2015-01-15,1782.25
2015-01-16,1798.25
2015-01-19,1825.25
2015-01-20,1829.5
2015-01-21,1830.75
2015-01-22,1866.5
2015-01-23,1830.25
2015-01-26,1817.75
2015-01-27,1846.75
2015-01-28,1849.25
2015-01-29,1822.25
2015-01-30,1837.25
2015-02-02,1851.5
2015-02-03,1869.75
2015-02-04,1862.0
2015-02-05,1848.75
2015-02-06,1871.25
2015-02-09,1854.75
2015-02-10,1842.5
2015-02-11,1811.25
2015-02-12,1817.5
2015-02-13,1831.25
2015-02-16,1814.25
2015-02-17,1800.25
2015-02-18,1796.0
2015-02-19,1801.75
2015-02-20,1796.25
2015-02-23,1772.25
2015-02-24,1791.5
2015-02-25,1783.25
2015-02-26,1798.25
2015-02-27,1794.25
2015-03-02,1796.75
2015-03-03,1783.25
2015-03-04,1786.5
2015-03-05,1787.5
2015-03-06,1784.5
2015-03-09,1760.25
2015-03-10,1749.25
2015-03-11,1753.75
2015-03-12,1741.75
2015-03-13,1743.75
2015-03-16,1760.5
2015-03-17,1769.75
2015-03-18,1771.25
2015-03-19,1782.25
2015-03-20,1762.5
2015-03-23,1786.75
2015-03-24,1786.0
2015-03-25,1763.5
2015-03-26,1783.25
2015-03-27,1771.75
2015-03-30,1776.25
2015-03-31,1788.75
2015-04-01,1765.25
2015-04-02,1770.25
2015-04-03,1784.75
2015-04-06,1784.75
2015-04-07,1784.75
2015-04-08,1774.5
2015-04-09,1773.25
2015-04-10,1772.75
2015-04-13,1781.25
2015-04-14,1781.25
2015-04-15,1810.5
2015-04-16,1856.0
2015-04-17,1846.25
2015-04-20,1858.25
2015-04-21,1826.25
2015-04-22,1817.25
2015-04-23,1805.25
2015-04-24,1829.75
2015-04-27,1827.25
2015-04-28,1827.25
2015-04-29,1890.0
2015-04-30,1909.25
2015-05-01,1918.5
2015-05-04,1910.25
2015-05-05,1910.25
2015-05-06,1915.25
2015-05-07,1870.25
2015-05-08,1863.75
2015-05-11,1851.75
2015-05-12,1854.5
2015-05-13,1859.5
2015-05-14,1845.75
2015-05-15,1812.75
2015-05-18,1795.25
2015-05-19,1749.75
2015-05-20,1748.75
2015-05-21,1735.75
2015-05-22,1725.75
2015-05-25,1710.25
2015-05-26,1710.25
2015-05-27,1699.25
2015-05-28,1719.25
2015-05-29,1705.25
2015-06-01,1691.25
2015-06-02,1711.25
2015-06-03,1716.25
2015-06-04,1697.25
2015-06-05,1693.25
2015-06-08,1695.25
2015-06-09,1722.75
2015-06-10,1726.5
2015-06-11,1701.25
2015-06-12,1701.25
2015-06-15,1660.25
2015-06-16,1660.75
2015-06-17,1675.25
2015-06-18,1680.25
2015-06-19,1650.25
2015-06-22,1650.25
2015-06-23,1680.25
2015-06-24,1690.25
2015-06-25,1670.75
2015-06-26,1667.75
2015-06-29,1641.75
2015-06-30,1646.25
2015-07-01,1665.5
2015-07-02,1692.5
2015-07-03,1684.75
2015-07-06,1643.0
2015-07-07,1644.75
2015-07-08,1619.75
2015-07-09,1648.5
2015-07-10,1652.25
2015-07-13,1658.75
2015-07-14,1652.75
2015-07-15,1674.25
2015-07-16,1663.75
2015-07-17,1663.25
2015-07-20,1636.25
2015-07-21,1630.25
2015-07-22,1610.25
2015-07-23,1604.25
2015-07-24,1594.25
2015-07-27,1600.25
2015-07-28,1608.75
2015-07-29,1618.5
2015-07-30,1608.25
2015-07-31,1593.5
2015-08-03,1563.5
2015-08-04,1577.25
2015-08-05,1569.25
2015-08-06,1552.75
2015-08-07,1556.25
2015-08-10,1552.75
2015-08-11,1546.75
2015-08-12,1546.75
2015-08-13,1538.5
2015-08-14,1540.25
2015-08-17,1523.25
2015-08-18,1531.75
2015-08-19,1521.5
2015-08-20,1543.75
2015-08-21,1523.25
2015-08-24,1485.25
2015-08-25,1525.75
2015-08-26,1513.25
2015-08-27,1527.5
2015-08-28,1549.75
2015-08-31,1577.25
2015-09-01,1577.25
2015-09-02,1569.75
2015-09-03,1606.25
2015-09-04,1601.25
2015-09-07,1587.5
2015-09-08,1593.25
2015-09-09,1627.75
2015-09-10,1607.25
2015-09-11,1614.0
2015-09-14,1598.75
2015-09-15,1600.25
2015-09-16,1598.25
2015-09-17,1606.25
2015-09-18,1624.25
2015-09-21,1611.75
2015-09-22,1578.25
2015-09-23,1571.75
2015-09-24,1560.25
2015-09-25,1566.25
2015-09-28,1536.75
2015-09-29,1548.75
2015-09-30,1561.0
2015-10-01,1578.25
2015-10-02,1544.75
2015-10-05,1546.75
2015-10-06,1546.25
2015-10-07,1566.75
2015-10-08,1551.75
2015-10-09,1606.5
2015-10-12,1607.25
2015-10-13,1559.0
2015-10-14,1568.75
2015-10-15,1567.25
2015-10-16,1542.25
2015-10-19,1535.75
2015-10-20,1506.25
2015-10-21,1490.5
2015-10-22,1479.75
2015-10-23,1480.25
2015-10-26,1467.5
2015-10-27,1453.75
2015-10-28,1433.75
2015-10-29,1440.0
2015-10-30,1447.25
2015-11-02,1451.75
2015-11-03,1469.75
2015-11-04,1472.25
2015-11-05,1472.75
2015-11-06,1491.25
2015-11-09,1505.75
2015-11-10,1485.75
2015-11-11,1493.5
2015-11-12,1484.25
2015-11-13,1475.75
2015-11-16,1457.25
2015-11-17,1462.75
2015-11-18,1453.75
2015-11-19,1445.75
2015-11-20,1474.75
2015-11-23,1423.75
2015-11-24,1432.75
2015-11-25,1428.25
2015-11-26,1470.25
2015-11-27,1479.25
2015-11-30,1441.75
2015-12-01,1441.75
2015-12-02,1459.75
2015-12-03,1462.25
2015-12-04,1502.75
2015-12-07,1497.75
2015-12-08,1461.75
2015-12-09,1493.5
2015-12-10,1478.5
2015-12-11,1499.0
2015-12-14,1475.5
2015-12-15,1477.25
2015-12-16,1477.75
2015-12-17,1482.25
2015-12-18,1507.5
2015-12-21,1509.5
2015-12-22,1517.5
2015-12-23,1538.75
2015-12-24,1540.75
2015-12-25,1540.75
2015-12-28,1540.75
2015-12-29,1534.5
2015-12-30,1506.5
2015-12-31,1507.0
2016-01-01,1465.5
2016-01-04,1465.5
2016-01-05,1472.75
2016-01-06,1456.5
2016-01-07,1454.5
2016-01-08,1475.75
2016-01-11,1471.25
2016-01-12,1456.75
2016-01-13,1452.5
2016-01-14,1477.75
2016-01-15,1467.25
2016-01-18,1486.25
2016-01-19,1493.5
2016-01-20,1461.25
2016-01-21,1469.5
2016-01-22,1497.25
2016-01-25,1479.5
2016-01-26,1480.25
2016-01-27,1507.75
2016-01-28,1526.75
2016-01-29,1529.25
2016-02-01,1519.5
2016-02-02,1524.25
2016-02-03,1513.75
2016-02-04,1531.5
2016-02-05,1530.5
2016-02-08,1495.75
2016-02-09,1491.75
2016-02-10,1498.5
2016-02-11,1493.75
2016-02-12,1498.5
2016-02-15,1505.25
2016-02-16,1528.25
2016-02-17,1519.75
2016-02-18,1529.5
2016-02-19,1551.0
2016-02-22,1572.75
2016-02-23,1575.25
2016-02-24,1551.5
2016-02-25,1599.5
2016-02-26,1588.0
2016-02-29,1621.25
2016-03-01,1590.25
2016-03-02,1596.75
2016-03-03,1603.25
2016-03-04,1587.25
2016-03-07,1599.0
2016-03-08,1589.5
2016-03-09,1563.5
2016-03-10,1564.5
2016-03-11,1548.25
2016-03-14,1532.25
2016-03-15,1507.5
2016-03-16,1494.5
2016-03-17,1503.25
2016-03-18,1497.75
2016-03-21,1485.75
2016-03-22,1480.5
2016-03-23,1479.75
2016-03-24,1469.25
2016-03-25,1472.75
2016-03-28,1472.75
2016-03-29,1472.75
2016-03-30,1477.75
2016-03-31,1491.25
2016-04-01,1523.75
2016-04-04,1522.5
2016-04-05,1497.75
2016-04-06,1480.75
2016-04-07,1484.75
2016-04-08,1491.5
2016-04-11,1493.25
2016-04-12,1513.5
2016-04-13,1545.0
2016-04-14,1548.0
2016-04-15,1534.0
2016-04-18,1546.75
2016-04-19,1565.25
2016-04-20,1597.75
2016-04-21,1627.5
2016-04-22,1634.75
2016-04-25,1640.75
2016-04-26,1631.75
2016-04-27,1642.25
2016-04-28,1648.75
2016-04-29,1672.75
2016-05-02,1628.75
2016-05-03,1628.75
2016-05-04,1610.5
2016-05-05,1601.25
2016-05-06,1598.5
2016-05-09,1556.25
2016-05-10,1542.25
2016-05-11,1559.75
2016-05-12,1544.5
2016-05-13,1528.75
2016-05-16,1525.25
2016-05-17,1531.5
2016-05-18,1529.25
2016-05-19,1535.5
2016-05-20,1558.75
2016-05-23,1525.75
2016-05-24,1552.5
2016-05-25,1538.5
2016-05-26,1552.75
2016-05-27,1551.0
2016-05-30,1547.75
2016-05-31,1547.75
2016-06-01,1543.75
2016-06-02,1558.0
2016-06-03,1542.5
2016-06-06,1547.0
2016-06-07,1540.5
2016-06-08,1595.75
2016-06-09,1591.25
2016-06-10,1583.75
2016-06-13,1581.25
2016-06-14,1604.5
2016-06-15,1613.25
2016-06-16,1592.25
2016-06-17,1602.25
2016-06-20,1607.25
2016-06-21,1623.25
2016-06-22,1623.75
2016-06-23,1627.5
2016-06-24,1600.25
2016-06-27,1591.75
2016-06-28,1602.25
2016-06-29,1613.5
2016-06-30,1634.75
2016-07-01,1644.75
2016-07-04,1652.5
2016-07-05,1623.0
2016-07-06,1623.25
2016-07-07,1636.75
2016-07-08,1640.25
2016-07-11,1652.75
2016-07-12,1645.75
2016-07-13,1669.0
2016-07-14,1671.5
2016-07-15,1681.75
2016-07-18,1644.75
2016-07-19,1642.5
2016-07-20,1608.5
2016-07-21,1594.25
2016-07-22,1599.75
2016-07-25,1600.75
2016-07-26,1590.25
2016-07-27,1583.5
2016-07-28,1597.5
2016-07-29,1615.75
2016-08-01,1645.25
2016-08-02,1635.25
2016-08-03,1619.0
2016-08-04,1615.75
2016-08-05,1627.5
2016-08-08,1644.5
2016-08-09,1625.75
2016-08-10,1645.75
2016-08-11,1629.75
2016-08-12,1634.0
2016-08-15,1644.25
2016-08-16,1675.75
2016-08-17,1685.25
2016-08-18,1690.25
2016-08-19,1648.25
2016-08-22,1651.0
2016-08-23,1652.5
2016-08-24,1656.25
2016-08-25,1623.5
2016-08-26,1627.25
2016-08-29,1627.25
2016-08-30,1627.25
2016-08-31,1600.75
2016-09-01,1586.75
2016-09-02,1591.5
2016-09-05,1568.25
2016-09-06,1573.25
2016-09-07,1582.25
2016-09-08,1565.5
2016-09-09,1567.0
2016-09-12,1545.25
2016-09-13,1556.25
2016-09-14,1552.25
2016-09-15,1559.75
2016-09-16,1559.5
2016-09-19,1558.25
2016-09-20,1562.5
2016-09-21,1569.5
2016-09-22,1611.25
2016-09-23,1637.25
2016-09-26,1619.75
2016-09-27,1647.75
2016-09-28,1648.25
2016-09-29,1652.75
2016-09-30,1658.25
2016-10-03,1649.5
2016-10-04,1670.25
2016-10-05,1662.25
2016-10-06,1667.25
2016-10-07,1674.0
2016-10-10,1677.5
2016-10-11,1672.75
2016-10-12,1683.75
2016-10-13,1680.5
2016-10-14,1684.5
2016-10-17,1644.75
2016-10-18,1663.25
2016-10-19,1621.5
2016-10-20,1612.25
2016-10-21,1616.5
2016-10-24,1626.25
2016-10-25,1650.5
2016-10-26,1672.5
2016-10-27,1681.25
2016-10-28,1701.25
2016-10-31,1722.75
2016-11-01,1731.5
2016-11-02,1708.5
2016-11-03,1725.5
2016-11-04,1718.0
2016-11-07,1715.0
2016-11-08,1705.75
2016-11-09,1737.0
2016-11-10,1772.25
2016-11-11,1776.75
2016-11-14,1764.5
2016-11-15,1726.0
2016-11-16,1718.75
2016-11-17,1692.25
2016-11-18,1711.75
2016-11-21,1725.5
2016-11-22,1738.5
2016-11-23,1765.25
2016-11-24,1773.5
2016-11-25,1750.5
2016-11-28,1766.25
2016-11-29,1721.75
2016-11-30,1722.25
2016-12-01,1723.0
2016-12-02,1714.75
2016-12-05,1727.5
2016-12-06,1717.0
2016-12-07,1727.75
2016-12-08,1731.0
2016-12-09,1742.25
2016-12-12,1749.25
2016-12-13,1754.75
2016-12-14,1751.75
2016-12-15,1735.5
2016-12-16,1732.25
2016-12-19,1716.75
2016-12-20,1722.25
2016-12-21,1730.25
2016-12-22,1737.25
2016-12-23,1739.5
2016-12-26,1726.25
2016-12-27,1726.25
2016-12-28,1726.25
2016-12-29,1712.75
2016-12-30,1713.25
2017-01-02,1701.5
2017-01-03,1701.5
2017-01-04,1700.5
2017-01-05,1709.25
2017-01-06,1721.75
2017-01-09,1716.75
2017-01-10,1757.25
2017-01-11,1748.0
2017-01-12,1787.5
2017-01-13,1790.25
2017-01-16,1811.75
2017-01-17,1805.25
2017-01-18,1800.25
2017-01-19,1831.0
2017-01-20,1838.75
2017-01-23,1869.0
2017-01-24,1869.5
2017-01-25,1848.75
2017-01-26,1837.25
2017-01-27,1827.0
2017-01-30,1806.5
2017-01-31,1820.0
2017-02-01,1817.25
2017-02-02,1812.75
2017-02-03,1808.25
2017-02-06,1811.5
2017-02-07,1808.5
2017-02-08,1820.75
2017-02-09,1838.75
2017-02-10,1848.5
2017-02-13,1867.25
2017-02-14,1892.5
2017-02-15,1870.75
2017-02-16,1877.5
2017-02-17,1865.25
2017-02-20,1877.75
2017-02-21,1877.75
2017-02-22,1872.75
2017-02-23,1882.25
2017-02-24,1876.5
2017-02-27,1907.5
2017-02-28,1894.75
2017-03-01,1933.75
2017-03-02,1928.0
2017-03-03,1908.0
2017-03-06,1867.5
2017-03-07,1857.75
2017-03-08,1880.75
2017-03-09,1846.75
2017-03-10,1884.25
2017-03-13,1881.5
2017-03-14,1850.5
2017-03-15,1862.5
2017-03-16,1894.75
2017-03-17,1900.5
2017-03-20,1907.75
2017-03-21,1917.0
2017-03-22,1909.0
2017-03-23,1912.5
2017-03-24,1917.25
2017-03-27,1915.5
2017-03-28,1918.25
2017-03-29,1930.75
2017-03-30,1954.75
2017-03-31,1946.25
2017-04-03,1948.25
2017-04-04,1937.5
2017-04-05,1961.0
2017-04-06,1955.75
2017-04-07,1929.25
2017-04-10,1928.75
2017-04-11,1907.25
2017-04-12,1906.75
2017-04-13,1889.75
2017-04-14,1915.25
2017-04-17,1915.25
2017-04-18,1915.25
2017-04-19,1895.0
2017-04-20,1932.75
2017-04-21,1932.25
2017-04-24,1927.75
2017-04-25,1942.5
2017-04-26,1957.25
2017-04-27,1954.25
2017-04-28,1929.75
2017-05-01,1908.0
2017-05-02,1908.0
2017-05-03,1915.5
2017-05-04,1909.25
2017-05-05,1906.5
2017-05-08,1878.75
2017-05-09,1873.75
2017-05-10,1869.75
2017-05-11,1886.0
2017-05-12,1879.5
2017-05-15,1899.25
2017-05-16,1914.5
2017-05-17,1927.5
2017-05-18,1904.5
2017-05-19,1937.75
2017-05-22,1942.0
2017-05-23,1925.75
2017-05-24,1943.5
2017-05-25,1953.5
2017-05-26,1949.5
2017-05-29,1943.25
2017-05-30,1943.25
2017-05-31,1919.25
2017-06-01,1929.5
2017-06-02,1916.25
2017-06-05,1917.25
2017-06-06,1892.5
2017-06-07,1903.25
2017-06-08,1902.25
2017-06-09,1901.25
2017-06-12,1887.5
2017-06-13,1876.5
2017-06-14,1886.25
2017-06-15,1863.75
2017-06-16,1860.0
2017-06-19,1861.25
2017-06-20,1888.5
2017-06-21,1865.0
2017-06-22,1871.75
2017-06-23,1867.5
2017-06-26,1854.75
2017-06-27,1861.25
2017-06-28,1885.75
2017-06-29,1897.25
2017-06-30,1908.25
2017-07-03,1917.25
2017-07-04,1903.25
2017-07-05,1912.75
2017-07-06,1925.25
2017-07-07,1919.5
2017-07-10,1913.75
2017-07-11,1878.5
2017-07-12,1876.0
2017-07-13,1910.75
2017-07-14,1903.0
2017-07-17,1900.75
2017-07-18,1886.5
2017-07-19,1906.5
2017-07-20,1897.75
2017-07-21,1900.75
2017-07-24,1889.75
2017-07-25,1896.25
2017-07-26,1911.75
2017-07-27,1922.75
2017-07-28,1891.5
2017-07-31,1903.5
2017-08-01,1886.5
2017-08-02,1903.0
2017-08-03,1891.25
2017-08-04,1889.0
2017-08-07,1919.5
2017-08-08,1980.5
2017-08-09,2017.5
2017-08-10,2023.5
2017-08-11,2040.0
2017-08-14,2029.75
2017-08-15,2055.5
2017-08-16,2074.75
2017-08-17,2095.0
2017-08-18,2104.25
2017-08-21,2084.25
2017-08-22,2104.25
2017-08-23,2082.25
2017-08-24,2104.5
2017-08-25,2096.0
2017-08-28,2091.0
2017-08-29,2091.0
2017-08-30,2066.25
2017-08-31,2113.25
2017-09-01,2113.25
2017-09-04,2095.25
2017-09-05,2081.5
2017-09-06,2069.25
2017-09-07,2074.5
2017-09-08,2071.5
2017-09-11,2100.25
2017-09-12,2082.75
2017-09-13,2082.5
2017-09-14,2064.5
2017-09-15,2067.75
2017-09-18,2066.25
2017-09-19,2107.25
2017-09-20,2163.75
2017-09-21,2153.5
2017-09-22,2136.5
2017-09-25,2127.75
2017-09-26,2115.75
2017-09-27,2116.75
2017-09-28,2102.25
2017-09-29,2110.25
2017-10-02,2066.5
2017-10-03,2114.25
2017-10-04,2139.0
2017-10-05,2123.0
2017-10-06,2121.25
2017-10-09,2134.5
2017-10-10,2132.75
2017-10-11,2123.5
2017-10-12,2117.25
2017-10-13,2139.5
2017-10-16,2143.75
2017-10-17,2110.75
2017-10-18,2106.25
2017-10-19,2128.25
2017-10-20,2158.75
2017-10-23,2133.0
2017-10-24,2143.75
2017-10-25,2149.25
2017-10-26,2174.5
2017-10-27,2118.5
2017-10-30,2142.5
2017-10-31,2139.75
2017-11-01,2187.5
2017-11-02,2151.75
2017-11-03,2164.0
2017-11-06,2151.5
2017-11-07,2130.5
2017-11-08,2103.25
2017-11-09,2077.75
2017-11-10,2089.5
2017-11-13,2099.5
2017-11-14,2084.75
2017-11-15,2081.75
2017-11-16,2105.75
2017-11-17,2076.75
2017-11-20,2067.25
2017-11-21,2061.0
2017-11-22,2084.75
2017-11-23,2089.0
2017-11-24,2103.5
2017-11-27,2109.25
2017-11-28,2099.75
2017-11-29,2061.0
2017-11-30,2032.75
2017-12-01,2046.25
2017-12-04,2052.25
2017-12-05,2051.75
2017-12-06,2028.25
2017-12-07,1993.75
2017-12-08,1991.75
2017-12-11,1991.0
2017-12-12,2003.5
2017-12-13,1996.75
2017-12-14,2016.0
2017-12-15,2035.75
2017-12-18,2047.0
2017-12-19,2060.75
2017-12-20,2091.75
2017-12-21,2108.25
2017-12-22,2136.5
2017-12-25,2199.25
2017-12-26,2199.25
2017-12-27,2199.25
2017-12-28,2245.5
2017-12-29,2241.25
2018-01-01,2255.75
2018-01-02,2255.75
2018-01-03,2240.5
2018-01-04,2229.0
2018-01-05,2205.25
2018-01-08,2177.25
2018-01-09,2143.25
2018-01-10,2158.75
2018-01-11,2178.5
2018-01-12,2214.5
2018-01-15,2227.25
2018-01-16,2171.75
2018-01-17,2186.75
2018-01-18,2224.5
2018-01-19,2255.5
2018-01-22,2234.5
2018-01-23,2213.25
2018-01-24,2215.0
2018-01-25,2237.25
2018-01-26,2237.5
2018-01-29,2251.25
2018-01-30,2228.5
2018-01-31,2224.25
2018-02-01,2217.75
2018-02-02,2227.5
2018-02-05,2201.75
2018-02-06,2195.75
2018-02-07,2181.0
2018-02-08,2167.75
2018-02-09,2141.75
2018-02-12,2129.25
2018-02-13,2123.0
2018-02-14,2137.75
2018-02-15,2163.5
2018-02-16,2189.25
2018-02-19,2265.5
2018-02-20,2238.75
2018-02-21,2189.75
2018-02-22,2193.75
2018-02-23,2209.5
2018-02-26,2188.25
2018-02-27,2172.0
2018-02-28,2158.25
2018-03-01,2142.5
2018-03-02,2143.5
2018-03-05,2134.75
2018-03-06,2135.75
2018-03-07,2112.25
2018-03-08,2082.25
2018-03-09,2078.25
2018-03-12,2096.75
2018-03-13,2079.75
2018-03-14,2095.75
2018-03-15,2062.25
2018-03-16,2068.5
2018-03-19,2070.25
2018-03-20,2072.5
2018-03-21,2056.25
2018-03-22,2058.0
2018-03-23,2048.5
2018-03-26,2021.75
2018-03-27,2034.75
2018-03-28,2008.5
2018-03-29,1996.75
2018-03-30,2009.0
2018-04-02,2009.0
2018-04-03,2009.0
2018-04-04,1971.5
2018-04-05,1968.5
2018-04-06,1966.5
2018-04-09,2112.5
2018-04-10,2171.25
2018-04-11,2252.0
2018-04-12,2220.0
2018-04-13,2324.75
2018-04-16,2358.25
2018-04-17,2375.25
2018-04-18,2528.0
2018-04-19,2600.0
2018-04-20,2462.0
2018-04-23,2451.75
2018-04-24,2221.5
2018-04-25,2247.5
2018-04-26,2203.75
2018-04-27,2248.5
2018-04-30,2223.5
2018-05-01,2257.75
2018-05-02,2268.5
2018-05-03,2348.5
2018-05-04,2315.5
2018-05-07,2383.0
2018-05-08,2383.0
2018-05-09,2294.0
2018-05-10,2326.0
2018-05-11,2273.0
2018-05-14,2285.25
2018-05-15,2312.5
2018-05-16,2319.25
2018-05-17,2279.5
2018-05-18,2296.75
2018-05-21,2278.25
2018-05-22,2265.25
2018-05-23,2226.5
2018-05-24,2270.5
2018-05-25,2281.0
2018-05-28,2259.75
2018-05-29,2259.75
2018-05-30,2265.0
2018-05-31,2285.25
2018-06-01,2270.5
2018-06-04,2324.25
2018-06-05,2314.25
2018-06-06,2317.25
2018-06-07,2330.75
2018-06-08,2287.25
2018-06-11,2299.5
2018-06-12,2308.75
2018-06-13,2277.75
2018-06-14,2277.25
2018-06-15,2239.0
2018-06-18,2220.25
2018-06-19,2178.75
2018-06-20,2178.5
2018-06-21,2166.5
2018-06-22,2165.75
2018-06-25,2171.5
2018-06-26,2151.5
2018-06-27,2204.25
2018-06-28,2172.75
2018-06-29,2182.75
2018-07-02,2152.5
2018-07-03,2164.0
2018-07-04,2120.25
2018-07-05,2126.5
2018-07-06,2098.25
2018-07-09,2135.25
2018-07-10,2140.25
2018-07-11,2120.25
2018-07-12,2104.25
2018-07-13,2101.0
2018-07-16,2127.5
2018-07-17,2109.75
2018-07-18,2039.0
2018-07-19,2061.0
2018-07-20,2074.75
2018-07-23,2129.0
2018-07-24,2081.0
2018-07-25,2056.25
2018-07-26,2053.75
2018-07-27,2054.0
2018-07-30,2053.0
2018-07-31,2060.75
2018-08-01,2035.5
2018-08-02,2022.5
2018-08-03,2015.0
2018-08-06,2000.25
2018-08-07,2026.25
2018-08-08,2021.5
2018-08-09,2117.5
2018-08-10,2038.75
2018-08-13,2051.75
2018-08-14,2037.75
2018-08-15,1994.0
2018-08-16,1997.5
2018-08-17,1998.5
2018-08-20,2032.5
2018-08-21,2040.25
2018-08-22,2038.25
2018-08-23,2021.25
2018-08-24,2061.75
2018-08-27,2087.75
2018-08-28,2087.75
2018-08-29,2115.5
2018-08-30,2126.5
2018-08-31,2111.75
2018-09-03,2083.0
2018-09-04,2039.75
2018-09-05,2045.75
2018-09-06,2030.25
2018-09-07,2029.0
2018-09-10,1999.0
2018-09-11,2034.5
2018-09-12,1981.25
2018-09-13,2014.0
2018-09-14,2015.25
2018-09-17,1984.75
2018-09-18,2011.5
2018-09-19,1980.5
2018-09-20,2018.25
2018-09-21,2033.0
2018-09-24,2034.75
2018-09-25,2019.0
2018-09-26,2056.25
2018-09-27,2029.0
2018-09-28,2011.25
2018-10-01,2047.25
2018-10-02,2079.75
2018-10-03,2166.25
2018-10-04,2243.25
2018-10-05,2139.75
2018-10-08,2073.25
2018-10-09,2031.25
2018-10-10,2028.5
2018-10-11,2023.75
2018-10-12,2044.75
2018-10-15,2027.75
2018-10-16,2021.5
2018-10-17,2017.75
2018-10-18,2007.25
2018-10-19,2022.25
2018-10-22,2002.25
2018-10-23,1996.5
2018-10-24,1987.25
2018-10-25,1980.5
2018-10-26,1960.5
2018-10-29,1980.25
2018-10-30,1951.5
2018-10-31,1945.75
2018-11-01,1960.0
2018-11-02,1966.75
2018-11-05,1958.5
2018-11-06,1949.0
2018-11-07,1951.0
2018-11-08,1976.0
2018-11-09,1964.0
2018-11-12,1933.5
2018-11-13,1924.75
2018-11-14,1930.5
2018-11-15,1916.5
2018-11-16,1913.75
2018-11-19,1917.75
2018-11-20,1926.5
2018-11-21,1944.5
2018-11-22,1941.25
2018-11-23,1922.25
2018-11-26,1919.0
2018-11-27,1924.75
2018-11-28,1912.0
2018-11-29,1932.0
2018-11-30,1934.75
2018-12-03,1982.25
2018-12-04,1984.75
2018-12-05,1966.25
2018-12-06,1944.0
2018-12-07,1961.5
